1481;Agua;@tvn_mauricio x fin internet desde el movil, ciudad satelite maipu, sin luz ni agua desde el terremoto casi 30 hrs
1521;Agua;@conystipicic x fin internet desde el movil, ciudad satelite maipu, sin luz ni agua desde el terremoto casi 30 hrs
1662;Agua;Sin agua ni luz en curico
1694;Agua;@tvn_amaro mi familia y mi hijo pequeño estan en concep/thno, quiero viajar con agua y alimentos, el camino esta bueno al viajar en un auto
1700;Agua;@tvn_mauricio mi familia y mi hijo pequeño estan en conce/thno quiero viajar con agua y alimentos el camino esta bueno al viajar en un auto
1814;Agua;RT@HectorSalgado: En ciudades como Dichato, Tomé. Penco, Lirquen no hay agua,gobierno tieneq movilizar ayuda ahora por favor #terremotochile
1869;Agua;@AustralTemuco sabes a que hora tendremos agua en el centro de temuco? saludos
2047;Agua;En concepción mucha gente aún durmiedo en la calle, están sin agua, sin luz y sin comida y no han podido entrar a sus casas #terremotochile
2076;Agua;NO ahí agua en maipu ni en estación central...
2157;Agua;En concepción se require agua y alimentos!
2215;Agua;Alcaldesa de Concepción manifiesta situación critica ante falta de agua y alimento y se teme explosion social #terremotochile
2281;Agua;#terremotochile  mientra dure el agua aproveche de cocinar, favor usar con mesura, recuerden que toda el agua debe estar cocida previamente
2294;Agua;en Talca donde esta la ayuda!? mis primos lo unico que pudieron hacer fue comprar una botella de agua!!! #terremotochile
2305;Agua;necesita multiplicar esfuerzos para socorrer a zona costera del Maule x critica situacion sin, agua, comida, incomunicados #terremotochile
2387;Agua;RT @Anahi Les pido con mi corazon q apoyen a la gente en chile. Esta todo muy mal necesitan agua,comida y muchas cosas.Ya http://tl.gd/ct2c2
2648;Agua;@halconmatinal Felipe buenos dias quisiera que se acuerden de cañete y lebu son zonas que estan con derrumbes,sin agua ni alimentos...
2722;Agua;@buenosdiatodos En el edificio de Vivaceta con Gamero no hay agua, luz y ni siquiera han ido de la Constructora Paz Froimovich a ver deptos
3112;Agua;RT CtaboX en la Onemi nos acaban de avisar: ponganse a juntar agua posiblemente aya un corte por 2 dias seguidos en todo santiago
3270;Agua;Esval descartó el corte d agua potable pa la Región d Valparaíso este miércoles. Gerente d empre??? http://is.gd/9vHBZ
35;Alimento;En Stgo supermercados llenos antes de su apertura, santa isabel de portugall con diagonal paraguay #terremotochile #24h #noticias
51;Alimento;@carloszarate13 porfavor necesito saber si abriran algun supermercado enm san bernardo necesito cosas basicas rtt
84;Alimento;Para entregar mercaderia deberian encargarse carabineros en concepcion y entregar la alimentacion de los supermercados... #fb
368;Alimento;esta bien que necesiten la comida, pero no pueden actuar como unos animales... SAQUEAR LOS SUPERMERCADOS no lleva a nada bueno!
495;Alimento;@mxperez aca en SANTIAGO abriran los supermercados? porfavor den esa informacion
526;Alimento;que pena ver a la gente desesperada por Alimentos ..obviamente no faltan los que se aprovechan... #terremotochile
532;Alimento;la comida y pañales lo entiendo...
537;Alimento;@tvn_mauricio  no entiendo como los mismos admin de los super no organizan la distrib de comida, porque la situacion de los saqueos es obvia
547;Alimento;El gobierno debiera haber comprado la mercderia de supermercados y comenzado abastecimiento social y asi evitar saqueo #terremotochile
577;Alimento;me cargan que digan *saqueos*..Si no hay comida, plata, ni nada..que esperan?! que mueran de hambre! #terremotochile
595;Alimento;#terremotochile Se necesita restablecer las líneas de abastecimientos. Empresarios favor apoyar
611;Alimento;En Bio Bio aunque la mayoria saquea Alimentos siempre hay los vivos que se llevan los electrodomesticos. #chile #terremotochile
626;Alimento;FAmilas desepesradas sacan comida de supermercados de concepcion #terremotochile #24h Saqueos en vivo TVN
643;Alimento;#terremotochile que pasa con las provisiones que guarda la onemi? Concepción es la TERCERA ciudad de Chile. El colmo.
703;Alimento;Mucha gente corriendo a la central de abastecimiento lider  Concepción para sacar Alimentos llega carabineros #terremotochile
736;Alimento;@cnnchile La gente se está aprovechando y vende carisimo todo lo que es el pan y leche, casi 2000 pesos el kilo y litro.
746;Alimento;Los bandalos aprovechando para robar comida en chile!!,lo estoy viendo en la tv.  http://myloc.me/4i1RA
751;Alimento;x último q el municipio tome el control del super y entregue alimentación y agua de forma ordenada. Dónde está la madame de conce?
794;Alimento;Una radio en concepción dio la noticia que estaban regalando mercaderia en supermercadolider  se convirtio en saqueo #terremotochile
801;Alimento;Al final sera una necesidad en conce...  Autoridades Tendran q' entregar Alimentos.. De los super... #terremotochile
806;Alimento;#terremotochile gente deseperada en conce por PAn
809;Alimento;#terremotochile posteen donde hay tiendas disponibles para ir a comprar lo que se pueda y no saquear!
851;Alimento;No lo justifico,pero como criticar? Es una necesidad el alimentarse sobre todo cuando hay niños... LCD no son necesidad. #terremotochile
854;Alimento;Q chucha pasa q no se ha repartido comida a la gente de conce, pueden volar a la zona pa la foto y no pa mandar Alimento! Mega fail
855;Alimento;TvChile transmite en vivo escenas de cientos de personas saqueando Alimentos de bodegas de un supermercado en Concepción. #terremotochile
870;Alimento;24h #chillan en conce saqueos....
875;Alimento;impresionante....unos piden pan, otros roban electrodomesticos..caos total en concepción
918;Alimento;@tvn_mauricio san pedro de la paz,sin abastecimiento de alimentos
922;Alimento;RT @luishc100: #chile.  Algunos buscan comida, otros roban equipos electro domésticos..  Caos  total en Concepción
995;Alimento;la desesperacion por comida en conce es increible..... en vivo en tvn saquean un supermercado
1001;Alimento;¿Cómo te van a dejar tranquila robar? ... y el gobierno cuándo empieza a dar provisiones a la gente? #terremotochile
1010;Alimento;@josetrincado ya comenzo el saqueo de los supermercados... #terremotochile la gente lleva cajas con leche, arroz, harina, lacteos....
1034;Alimento;Mientras madres desesperadas buscan leche para sus hijos, un tipo se lleva una lavadora en Concepción #chile #terremotochile
1053;Alimento;RT @hnarbona: #terremotochile pillaje en Concepción. Se necesita un Jefe de Plaza, y que se entregue alimentos ya
1097;Alimento;Que pena lo que pasa en conce (TVN) Ojala organicen pronto la entrega de agua y alimentos
1136;Alimento;hay algo que se llama repartición de alimentos! no hay porque caer en la desesperación y saquear los supermercados.. #terremotochile #chile
1148;Alimento;En concepcion esta la cagada, vamos! Los carabineros deberia preocuparse de entregar esos alimentos para que no existan los saqueos
1163;Alimento;Que dolor ver a las madres chilenas clamando por alimentos para sus hijos... y que arrechra ver a los HDP robarse plasmas y equipos E.
1187;Alimento;xq xuxa estan todos los supermercados cerrados, para ???. si saben que el alimento es encesario.....donde esta la organizacion @tvn_mauricio
1190;Alimento;mucha de la gente que saquea alimentos llora porque se muere de verguenza
1192;Alimento;@tvn_mauricio cuando pasa algo en otro pais la entrega de insumos en inmediata pero cuando pasa en chile la jente tiene que robar para comer
1229;Alimento;Se entiende que haya necesidad de alimentos y agua, pero el pillaje... es realmente vergonzoso #terremotochile
1280;Alimento;Fuerza concepción!....se pide ayuda con urgencia para esa gente por favor, no puede ser que tengan que peliar por comida
1525;Alimento;me cuentan que en teno y molina el pan esta a 2.500 el Kg. como se pueden aprovechar asi.
2073;Alimento;Ya nadie tiene muchas cosas para comer, por suerte nosotros tenemos bebidas y agua, pero agua caliente sigue siendo lujo... #terremotochile
2873;Alimento;#chile ayer compre en jumbo quilpué, había gente de plata llenando 3 carros, acaparando todo para que? nada de criterio
2885;Alimento;#tvn_mauricio RT #amadorcaceres Productores de trigo garantizan insumos para producción de pan (fuente: latercera.com) #terremotochile
2;Comunicación;@ayudachile Por favor necesito info de Purén!! busco Andrea y Nicolás Alarcon
3;Comunicación;TELEFONOS DE EMERGENCIA EN CHILE SE PIDEN QUE SE RETUITEEN 568 1290/ 568 1295 #terremotochile
6;Comunicación;@tvn_monicar mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
8;Comunicación;AVISO!!PORFAVOR RT! Pueblo de Villa alegre en Talca, sin ninguna ayuda!!Estan sin casa, agua,ni electricidad! #terremotochile @tele13online
13;Comunicación;@TVN24H porfavor den infmración de San Javier
20;Comunicación;Toy bien, mi familia igual, curico ta destrozado #fb
25;Comunicación;RT @conystipicic RT @jarcam2000: @conystipicic necesito saber de gente en parral la familia campos sepulveda calle dieciocho1046 parral
37;Comunicación;@tvn_mauricio  Favor dar infomacion de cañete, y sectores aledaños, no restringan la cobertura en conce.
39;Comunicación;RT @andi_katrina: ni radio ni tv han hablado de tomé ni pueblos aledaños al rio itata, aldea vieja o ñipas. ayuda! #terremotochile #chile
40;Comunicación;@ayudachile por favor necesito informacion de Pinto tengo que viajar en un rato mas y no tendre ningun tipo de comunicacion. Gracias
47;Comunicación;Necesito saber de mis hijas q estan en chimbarongo
53;Comunicación;necesitamos saber de la villa antuco en chiguayante por favor si alguin sabe de algo
67;Comunicación;@tvn_mauricio mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
71;Comunicación;@Vignia rodrigo ya tiene info de temuco??
73;Comunicación;RT @TatianaRamosA: @ayudachile necesito info de Zuñiga, pueblo próx. de Sn Vicente de TaguaTagua, familia Arce Rodriguez
79;Comunicación;@ayudachile se sabe algo de la ciudad de Lebu?
100;Comunicación;alguna informacion de capitan pastene #terremotochile
103;Comunicación;RT @alfredodiaz: Tengo 0 contacto con talca. // me pasa lo mismo
105;Comunicación;Terremoto en chile, no puedo contactarme con mi familia en Penco
116;Comunicación;@tele13online mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
124;Comunicación;@tvn24h Favor alguna informacion de Curanilahue, provincia de arauco
139;Comunicación;@tvn_mauricio Mauricio, tenemos familiares en Chillán, imposible cominicarse con ellos y solo se habla de talca y concepción que pasara?
142;Comunicación;@jumastorga mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
154;Comunicación;@ayudachile mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
157;Comunicación;@radio biobio cuentenme que ha pasado como pasaron la noche estoy en Venezuela y no tengo informacion de mi familia en Lota
170;Comunicación;no puedo mcomunicarme con cauquenes, talcahuano ni temuco!!!!!
171;Comunicación;Busco información de Dichato, alguien sabe algo? Busco a Humberto Segura Cid #terremotochile
178;Comunicación;@Chile #terremotochile Alguen sabe como estan las cosas en Lebu?
193;Comunicación;tienen noticia del pueblo de Zuñiga, sexta región (proximo a San Vicente de T.T.), viven mis abuelos y no se nada de ellos :(#terremotochile
197;Comunicación;Por favor, entreguen información nueva de regiones, los angeles, chillán,  chiguayante,tenemos claro lo que paso en Maipú. Gracias!!!!
241;Comunicación;Aún sin poder comunicarme con #constitución. Los medios por fin comienzan a dar infó de estas  zonas q son las + afectadas #terremotochile.
254;Comunicación;RT @Devoitka: alguien sabe si hay alguna entrada a Concepción por auto?? #terremotochile
265;Comunicación;@lajaimaslinda como estay?? Que noticias hay en conce? Y en chiguayante?
288;Comunicación;Ok...nadie sabe -ni le importa- higueras, talcahuano.
315;Comunicación;Lo único que supe de Tomé es que el mar entró kilómetro y medio... Cagó todo el nuevo borde costero... #terremotochile
319;Comunicación;necesito saber de mi familia en coronel por favor!!espinoza,mi abuelo manuel ceballos saez.
321;Comunicación;@Pichilemu_Com RT @ejsandercock Mi hermano es DAVE SANDERCOCK, su novia es KIRSTY DUFF.Son surfistas escoceses.En Pichilemu./ Alguna info?
356;Comunicación;Logré llamar altiro a mi familia en Talca y está bien, mi tío dice que está la cagá. Nunca en su vida había visto algo así #terremotochile
392;Comunicación;#terremotochile. Alguien con noticias de Penco, buscamos a Claudio Espinoza San Martin. Grax.
405;Comunicación;@ayudachile porfavor informacion sobre la gente en Pelluhue, Curanipe, Peuño!! La gente que corrio a los cerros porfavor
408;Comunicación;@tele13onlinenecesitamos informacion de arauco y curanilahue tenemos familia alla y solo sabemos que los pueblos estan en el suelo
411;Comunicación;@ayudachile @gbustamante: pero en qué zona estas? yo quiero tener noticias de Tomé..
414;Comunicación;@tvn_mauricio #terremotochile @ahtramabla @ayudachile Por favor necesito info de Purén!! busco Andrea y Nicolás Alarcon
417;Comunicación;Se sabe algo de #chimbarongo? Porfaa, necesito info #terremotochile
426;Comunicación;Alguien sabe algo del pueblo de #Cañete? no me puedo comunicar con  nadie desde antes del terremoto...
440;Comunicación;mis viejos siguen atrapados en dichato.pero estan ok. el pueblo esta absolutamente destruido. gracias por la preocupacin
456;Comunicación;#terremotochile  informen sobre chiguayante en concepción !!!
484;Comunicación;@tvn_mauricio busco noticias de BATUCO, pueblo a 30km de TALCA hacia la costa, comuna de PENCAHUE
485;Comunicación;@carolafuentes que medios de comunicación estan funcionando en VIII? necesito info de conce y chillán
493;Comunicación;@tvn_mauricio Que se sabe e los alrededores de concepción?
506;Comunicación;que pasa con cobquecura que dicen que hay por lo menos 80 muertos?
508;Comunicación;alguno de uds saben si el tsunami alcanzo a quidico y tirua???? estoy desesperada sin saber!!!  provincia de Arauco!!!
509;Comunicación;Alguien sabe como quedo San Pedro de la Paz en concepción??? #conce #terremotochile
555;Comunicación;@ayudachile: En la localidad de Navidad hay 20 niños aislados. Por favor necesito informacion sobre la situacion ahi.
556;Comunicación;@tvn_monicar ¿Alguien sabe algo de Pichilemu? tengo familia allá y no he sabido absolutamente nada de ellos.
557;Comunicación;Bomberos de Concepcion estan con problemas de bencina para seguir con labores de rescate, necesitan tb agua y comida.
590;Comunicación;@tvn_mauricio insisto se sabe cuando podrían restablecerse las lineas telefonicas en villa alemana, quilpue y san antonio?#terremotochile
598;Comunicación;RT @GustavoAzocarA: RT @TatianaRamosA: @ayudachile necesito info de Zuñiga, pueblo próx. de Sn Vicente de TaguaTagua, familia Arce Rodriguez
633;Comunicación;RT @SiciliaStandUp: Mosca Caracas! Tras un sismo, no hay celulares. Pre-establezca un punto de encuentro con su familia en una plaza por ej.
649;Comunicación;@tvn_monicar podrian las empresas de telefonia movil dar un informe del estado de sus antenas en la Reg del MAULE???
652;Comunicación;@ayudachile SI ALGUIEN TIENE NOTICIAS DE CURANIPE, PORFAVOR AVISEN.
688;Comunicación;@conystipicic ya se puede ir a san felipe, túnel la calavera está habilitado???
691;Comunicación;@benjalevy compadre, de a poco se está normalizando la cosa, por lo menos los teléfonos fijos están funcionando hasta ahora, pudiste hablar?
696;Comunicación;un amigo llegó anoche por tierra (auto) desde Valdivia a Buin, los puentes se pueden capear pero hay colas en las bencineras #terremotochile
701;Comunicación;@conystipicic Ojo que en algunos accesos a puentes hay badenes provocados por el terremoto. Viajen a una V razonable porque los autos saltan
705;Comunicación;#terremotochile Que vergüenza lo que está pasando en el Líder de Concepción. Necesidad un PLASMA? Viendo desde Palma de Mallorca
717;Comunicación;RT @jorgermp: vamos a intentar hablar por teléfono con un tuitero de Santa Cruz #terremotochile
723;Comunicación;En esto quedó el tsunami en Hawai: http://bit.ly/cQBITQ Ni más ni menos, pero la gente ya podría estar en otro lugar en vez de ahí...
725;Comunicación;ayuda chile quien sabe de La Florida, cercano a Quillon, Bulnes, por favor quien me ayuda
735;Comunicación;alguien tiene noticias de valpo, no he visto a @panzho ni al resto de los mios en el puerto
766;Comunicación;La red celular, al menos de entel, está saturada. Ayer no había problemas entre celulares entel. #rptw #terremotochile @Tele13Online
778;Comunicación;hablen de pichilemu.bucalemu,boyeruca,llico sabemos que han desaparecido...informen
815;Comunicación;@carloszarate13 Todavía no se sabe nada de la Provincia de Arauco, no tenemos hay comunicación
828;Comunicación;@tvn_mauricio¿Qué sucede con la localidad de Pichilemu?, necesitamos saber que sucede con la gente de allá...
831;Comunicación;@tvn_mauricio será eso más importante? no hay noticias de coronel, lota, colcura, laraquete.le sigo nombrando CIUDADES?? no pueblos pequeños
840;Comunicación;por favor confirmar info localidades al sur de conce (cañete,curanilahue,lebu,arauca,carampange,laraquete,lota,etc).CHILE NO LLEGA A CONCE
878;Comunicación;@ayudachile informacion de laja, nacimiento y antuco,
890;Comunicación;@actiondatsun estan todos ellos en valpo ?
903;Comunicación;y sigo sin poder comunicarme con mi gente en concepcion
944;Comunicación;@24horasnoticias Necesito con urgencia saber sobre la situación de TIrúa. Tengo un pariente allá y no sabemos nada de él desde ayer. Gracias
984;Comunicación;@reportwiteros saben q pasó con dichato y pingueral??? tengo una amiga ahi!! :(
1020;Comunicación;@tvn_mauricio necesito sabes cómo está la cosa en Pichilemy, no hay caso con la comunicación. Gracias!
1050;Comunicación;@Cooperativa Necesito con urgencia saber sobre la situación de TIrúa. Tengo un pariente allá y no sabemos nada de él desde ayer. Gracias
1063;Comunicación;a mi hermana en doñihüe se le destruyó la cocina, el techo se trizo, las paredes rotas, sin luz ni agua
1079;Comunicación;@adnradio Necesito con urgencia saber sobre la situación de TIrúa. Tengo un pariente allá y no sabemos nada de él desde ayer. Gracias
1091;Comunicación;@ricardojara hay ent/salida por atrás de quilicura. San Ignacio? Preocupados por mi suegra, desde ayer no podemos contactarla. Murió su tel
1100;Comunicación;Necesito saber de Pichilemu. Mi abuelo está solo allá.
1120;Comunicación;Increible los infames nunca faltan!! #terremotochile necesito info sobre Parral porfavor!
1167;Comunicación;@biobio Necesito con urgencia saber sobre la situación de TIrúa. Tengo un pariente allá y no sabemos nada de él desde ayer. Gracias
1171;Comunicación;que sucede en talcahuano?..ha llegado la ayuda?...han enviado agua, alimentos?
1227;Comunicación;@tvn_mauricio Alguna informacion de Curanilahue,provincia de arauco,en especial familia Burdiles Medina y Varela Medina,no hay comunicacion
1245;Comunicación;RT @pelotazo Necesito con urgencia saber sobre la situación de TIrúa. Tengo un pariente allá y no sabemos nada de él desde ayer. Gracias
1253;Comunicación;@tvn_monicar Alguna informacion de Curanilahue,provincia de arauco,en especial familia Burdiles Medina y Varela Medina,no hay comunicacion
1256;Comunicación;como esta la cosa en santiago? retomaron las actividades?
1261;Comunicación;CSM! recien rengo internet! todos bien? sus casas, sus familias?!
1269;Comunicación;@tvn_mauricio no han dicho nada de chiguayante, penco, hualpen....como quedaron....
1296;Comunicación;que pasa en machali,Chile
1307;Comunicación;necesito saber de la villa antuco en chiguayante , la familia Panes Davila
1308;Comunicación;@tvn_mauricio Mauricio saben algo de chiguayante no sabemos nada porfa si saben algo avisen
1323;Comunicación;@tvn_monicar  ¿hay información de san rafael zona rural al norte de talca??
1342;Comunicación;RT @diegol81: @TVN24H @tvn_monicar @tvn_mauricio noticias de penco #penco porfa estan a 10min. no sabemos nada!!!!!!! #terremotochile
1363;Comunicación;@ayudachile por favor mi familia vive en Calle Manquimavida, Chiguayante, no se nadad de ellos! Por favor ayudenme!
1380;Comunicación;#terremotochile #terremotoenchile Iloca y Dichato, mar arrasó con casas
1410;Comunicación;@tvn_mauricio mauricio en rancagua cuanto ? gracias
1416;Comunicación;porfavor, necesito informacion sobre la comuna de hualpen, no he podido comunicar :Ruth Covarrubias y Juan Carlos Fernandez #terremotochile
1424;Comunicación;Quiero saber si en el Carmen, a una hora de chillan, tienen luz, telefono, alguien que me pueda ayudar?.
1435;Comunicación;porque no dicen nada de la costa de cauquenes que es donde fue el epicentro... ayudenos tenemos nuestras familias en pelluhue...
1450;Comunicación;@tvn_mauricio  que saben de cañete provincia de arauco, no se nada de mi familia, por favor si pudiesen dar alguna noticia
1460;Comunicación;@mxperez, @tvn_mauricio,  #terremotochile #concepcion #chiguayante noticias de calle colon , Jorge, Ximena, Jaime Bahamondes y flia?  fvr RT
1490;Comunicación;alguien se ha podido comunicar con gente de parral??
1499;Comunicación;quién sabe algo de penco!!!!!! (#moteconhuesillo live at http://ustre.am/cUg7)
1517;Comunicación;#terremotochile aún sin comunicación con #parral
1539;Comunicación;@tele13online Al parecer la provincia de #Cauquenes, y sus comunas #Pelluhue y #Chanco, epicentro del terremoto, no existen para los medios
1545;Comunicación;@tvn_monicar  por favor si alguien sabe la situación de penco no eh hablado con mi hermana despues del terremoto
1602;Comunicación;@tvn_monicar por favor si alguien sabe la situación de penco no eh hablado con mi hermana despues del terremoto
1611;Comunicación;Vi fotos de #talca tomadas por Héctor Labarca y la ciudad esta muy deteriorada. #terremotochile
1640;Comunicación;Información de Pelluhue en este link: http://panconmiga.blogspot.com/2010/02/terremoto-y-tsunami-en-pelluhue.html
1649;Comunicación;@tvn_monicar saben sobre comunicación en penco, concepción, estoy muy preocupada por mi hermana ...
1656;Comunicación;¿que informacion hay de #chiguayante? ¿fallecidos? ¿derumbes? ¿agua? ¿luz? ¿telefono fijo? ¿celular? situacion en general
1712;Comunicación;porfavor¡¡¡ sobre la comuna de Hualpen en Concepcion, no hemos obtenido ningun tipo de informacion #terremotochile
1715;Comunicación;Que pasa con la provincia de arauco nadie dice nada  (#moteconhuesillo live at http://ustre.am/cUg7)
1736;Comunicación;@jumastorga un primo estaba en Peyuhue pal terremoto. Ayer narró todo en @biobio mayoría de casas destruidas y muchos muertos.
1738;Comunicación;Apreciado jose vicente te imformamos que tu casa y tus vienes en santiago estan bien. @globovision@carlaangola
1751;Comunicación;@fran_veloso_v intentaste con carabineros? , yo los llame para que me ayudaran con mis tíos abuelos de chillan.
1765;Comunicación;@velezcnn alguien tiene noticias de: curicó (villa los huertos rauquen) y coronel (concepcion)?
1770;Comunicación;¿Alguien tiene noticias de Villa Alhué?. ¿Hubo desgracias por el terremoto?
1786;Comunicación;@aska_one estoy en Stgo y en este momento me voy a concepcion necesito encontrar a mi familia en penco
1821;Comunicación;hay un monton de extranjeros buscando a su familia en Pichilemu, si alguien esta ahi.Porfavor comunique la situacion #terremotochile
1829;Comunicación;@DanielaFMicucci y como está la cosa en limache, creo ke mi sobrina mañana se traslada para alla
1833;Comunicación;@tele13online, buenos dias.... alguna noticia sobre el desastre en constitucion.... no se a hablado de victimas fatales y gente desaparecida
1842;Comunicación;RT @ozxkarito: #chileearthaquake  #terremotochile DICHATO SI QUEDO CUBIERTO DE AGUA, DICEN QUE HAY GENTE DESAPARECIDA Y BAJO ESCOMBROS.
1906;Comunicación;RT @negracuriche: la @psyclaudita y @chulini están bien, ya están en Peñalolén. me dijo @chulini q en rancagua tbn están bien
1928;Comunicación;seguimos sin comunicación con la Provincia de Arauco???
1946;Comunicación;como es posible que no tengan un reporte completo de talcahuano??
1991;Comunicación;?Que se sabe San pedro, thno. penco, lirquen, chiguayante, concepción, hualqui etc ... (#moteconhuesillo live at http://ustre.am/cUg7)
2013;Comunicación;se puede viajar santiago curico?? necesito datos pls, donde busco?
2022;Comunicación;"toda la Alameda de Talca está en el suelo (señora en @biobio dixit)... au &gt;_&lt;"
2025;Comunicación;informa @biobio que en avda Alameda en TALCA todas las casas estan caidas, testimonios deseperados
2051;Comunicación;que noticias hay sobre dichato??' tengo a mi hermana regina parraguez y su familia y no se nda de ellos, viven en Daniel Vera 1010
2063;Comunicación;nesecito saber del hogar de cristo de concepcion para ver si esta bien, mi abuela trabaja de noche en ese lugar!! la gente de lota y coronel
2082;Comunicación;Segun el Mercurio, el mar entró 150 mts en Cobquecura. La gente está en el Cerro el Calvario (muy gráfico nombre) y se niega a bajar (pg C4)
2117;Comunicación;@tele13online  que es lo que pasa con cauquenes que es el unico lugar que no dan informacion, no se nada de mis familiares, favor informen
2118;Comunicación;"Relato: ""Toda la Alameda de Talca está en el suelo"", tras nuevo sismo #terremotochile"
2125;Comunicación;Que se sabe de San pedro, Patagual, Santa juana, RUTA DE LA MADERA en conce!TVN den noticia! (#moteconhuesillo live at http://ustre.am/cUg7)
2129;Comunicación;Necesito saber cuándo habrá conectividad hasta Pto. Montt #terremotochile
2139;Comunicación;Si alguien sabe de la comuna de pinto se los agradeceria aun no tengo noticias de mi abuela
2151;Comunicación;hable ecien con mi familia en linares, estan bien. dicen que han recorrido un poco la ciudad, y que no esta tan mal como pensaben.
2152;Comunicación;Pichilemu, saben algo de ahí ???? por favor necesito novedades.......
2153;Comunicación;Alguien se ha podido comunicar con Dichato?? Busco a mi tia Tita Segura y mi   papá Jose Humberto Segura #terremotochile #terremotoenchile
2162;Comunicación;@SoledadOnetto nesecito saber si el hogar de cristo de concepcion esta bien, mi abuela trabaja en ese lugar de noche, no se nada de lota!!!
2169;Comunicación;@ayudachile tienen alguna informacion de san pedro de la paz en concepcion ? tengo amigas haya y es imposible comunicarse.
2207;Comunicación;yo llame a linares desde noruega a telefono fijo, y funciono bien.no tienen luz o agua, pero telefono funciona
2234;Comunicación;"#terremotochile ""desde stgo no ha llegado nada para concepcion"" (alcaldesa), gobierno de mierda!!!"
2249;Comunicación;desapareció base naval en talcahuano.
2250;Comunicación;Principales arterias viales del centro del ??País están sin novedad.
2252;Comunicación;#terremotochile Alguien sabe donde hay combustible en Temuco???
2253;Comunicación;Carabineros de chillan viejo dice q en zona d el Carmen y pemuco sur d chillan  no hubo víctimas fatales sólo daños menores #terremotochile
2283;Comunicación;Alguien sabe una manera de comunicarse con Concepción? #terremotochile
2293;Comunicación;Si el epicentro fue a 60 Km de cauquenes¿como no muestran algo de alla porfa y pelluhue?
2295;Comunicación;@ayudachile necesito info de Zuñiga, pueblo próx. de Sn Vicente de TaguaTagua, familia Arce Rodriguez
2300;Comunicación;San Pedro de la Paz, prácticamente aislado, sólo se puede cruzar a pie por el puente Juan Pablo Segundo.
2308;Comunicación;@tvn_mauricio necesitamos saber como esta chiguayante en la cuidad de concepción, debido a que no nos hemos podido comunicar.
2310;Comunicación;purén purén purén...necesito noticias de PUR??N, en el límite de las regiones del Bío Bío y Araucanía, Cordillera de Nahuelbuta!!
2322;Comunicación;@tvn_mauricio  Mauricio aun no existe ni una informacion de la Comuna de HUALPEN.. en talcahuano
2340;Comunicación;@tvn_mauricio no han reportado sobre el hospital de Angol o la Intendencia en #temuco que tendrán que demolerce. La ayuda a la 9 región?
