40;Alimento;@ayudachile por favor necesito informacion de Pinto tengo que viajar en un rato mas y no tendre ningun tipo de comunicacion. Gracias
41;Alimento;RT @sorayaalcala: Por favor RT para ayudar al pueblo chileno http://www.tconnections.net/chile
42;Alimento;TVN y Canal 24Horas siguen al aire con toda la información del terremoto en Chile. Carla Zunino en la conducción.
43;Alimento;Cuando se abre el aeropuerto o se trabaja en alguna alternativa? #terremotochile
44;Alimento;Nosotros, sin terremotos, tenemos 214 muertos y estamos sin luz ni agua.
45;Alimento;@pichinila metete a radiobiobio y pincha en 8 señales, pero elige señal osorno. avisa si te funciona. estan on line trasm llamad dsd tchno
46;Alimento;quien tiene el numero de @hayquestarloco?
47;Alimento;Necesito saber de mis hijas q estan en chimbarongo
48;Alimento;Mis pensamientos y corazon con el pais de Chile y todos afectados por el terremoto. Necesitan mas que palabras ahora. Les prometo accion!
49;Alimento;Buenos días! Esperando buenas noticias hoy, que paren las replicas en Chile y podamos ayudar de alguna manera! #terremotochile
50;Alimento;que no siga apareciendo lo peor de nosotros.. chaqueteo y saqueo!!! no es hora de culpar a las autoridades #terremotochile #Chile
51;Alimento;@carloszarate13 porfavor necesito saber si abriran algun supermercado enm san bernardo necesito cosas basicas rtt
52;Alimento;Buen dia (: espero que todos esten bien, principalmente os chilenos e em especial @Anahi @GUILLERMOROSAS @kathitapopka Dios los bendiga
53;Alimento;necesitamos saber de la villa antuco en chiguayante por favor si alguin sabe de algo
54;Alimento;@kaffievillano hola alex @juanes y @ayudachile esta abierto para que busquen personas... retwitea esto Gracias!
55;Alimento;@ayudachile Busco en la region del Bio- Bio cualquier información sobre camioneta NISSAN D21, Doble Cabina, color rojo, patente TS 4536
56;Alimento;RT @jjoretamal:@gbustamante que bueno que estan todos bien!// gracias ud todo bien??// SIP esperando que paseb las replicas
57;Alimento;RT #Chile @carolafuentes El Tsunami fue 20'' despues delterremoto a las 4am y nadie en el gobierno se enteró a las5am decian qno iba a haber
58;Alimento;Cae en Lleida una banda dedicada a la explotación sexual de mujeres rusas http://bit.ly/9uKatR
59;Alimento;Una Sra. chilena en Cnn dice que, por la magnitud del evento, la actuación de las autoridades no podr??a ser mejor...
60;Alimento;#terremotochile http://chilepersonfinder.appspot.com/?lang=es para buscar o dar info sobre personas. USENLO!!!
61;Alimento;"ruta 5 norte, operativa; en Stgo, vespucio norte cortado en tres tramos (usar radial norote o cost norte), rutas 68 y 78 operativas"
62;Alimento;Tsunami atraviesa todo el Océano Pacífico y mata a por lo menos cinco personas http://bit.ly/9e8TFN #terremotochile
63;Alimento;HACE 40 MINTS . HUBO REPLICA DE 7 PUNTOS ,, MUY FUERTE Y MUY LARGA , comentan periodistas chilenos ,!
64;Alimento;Chovendo aqui em Itú, me likes :) -
65;Alimento;El buscador de Google para familiates desaparecidos www.connections.net/chile. Daños graves en varios hospitales.
66;Alimento;RT @pedromerida: Las cacerolas que ayer taladraron el ánimo de ???Esteban??? son propensas a múltiples replicas
67;Alimento;@tvn_mauricio mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
68;Alimento;terremoto en números: 47% de la energía que ha liberado la tierra en los últimos 100 años lo ha hecho en Chile
69;Alimento;La declaracion de Maremoto se dió ayer y aún no se auxilia la zona costera maule biobio. necesitamos ayuda inmediata #terremotochile
70;Alimento;Humor Grafico en http://www.jrmora.com/blog/2010/02/28/tsunami-en-hawaii/
71;Alimento;@Vignia rodrigo ya tiene info de temuco??
72;Alimento;??? @JoseLuisAlmanza: @mrduranch Buen dia, ha vuelto a temblar chile segun este informe. http://2tu.us/1p2j
73;Alimento;RT @TatianaRamosA: @ayudachile necesito info de Zuñiga, pueblo próx. de Sn Vicente de TaguaTagua, familia Arce Rodriguez
74;Alimento;@tvn_mauricio que pasa con los reporteros de parral ...
75;Alimento;porque no hay imagenes
76;Alimento;RT @gbustamante envíen direcciones de las personas que necesitan ubicar puedo ir por ellos. Saludos
77;Alimento;Donativos para ayudar a Chile por medio de UNICEF http://www.google.com/relief/chileearthquake/
78;Alimento;¡RT @civicolive LISTA DE DESAPARECIDOS! FAVOR DIFUNDIR http://www.tconnections.net/chile/ #terremotochile #chilequake
79;Alimento;@ayudachile se sabe algo de la ciudad de Lebu?
80;Alimento;si necesitan información, twiteen con la marca #terremotochile... pichilemu
81;Alimento;@SiciliaStandUp por fa está bien ayudes a concienciar para prevenir pero creo q ya está bien la alarmasobre posible terremoto..sufrimos!!
82;Alimento;RT @twiterillo @sarahilezama @TVN24H #terremotochile Barcos calles d Talcahuano pesan mínimo 80 toneladas, imaginen la fuerza de las olas
83;Alimento;Terremoto y tsunami enlutan el año bicentenario titula en su tapa en díario La Tercera de Santiago. http://myloc.me/4i017
84;Alimento;Para entregar mercaderia deberian encargarse carabineros en concepcion y entregar la alimentacion de los supermercados... #fb
85;Alimento;@CarmeBarcelo  te espero en punto pelota un fan desde Marruecos ! visca el barça
86;Alimento;@CruzRojainforma @ayudachile  Se Necesita que envien ayuda a flia cepeda en camino de la plegaria No.6800 la florida santiago (via @caxiom)
87;Alimento;Michelle Bachelet reconoce con dificultad que lo ocurrido en la costa de la VII corresponde a un maremoto #terremotochile #tsunamienchile
88;Alimento;#terremotoenchile buscador de personas en Chile - Person Finder .... http://losmashablados8.blogspot.com/
89;Alimento;En talca siguen sin luz, agua... Celulares sin baterias.... A mi familia decirles que los amo, tratare de ir sea como sea
90;Alimento;@gabozerpa situacion irregular, pronostico terrorifico. Se espera lo peor! El tsunami llegó a Perth!!!   http://tweetphoto.com/12813034
91;Alimento;Guia animado de terremotos http://www.bbc.co.uk/portuguese/ciencia/2010/01/100113_terremotoguiaanimado.shtml #terremoto
92;Alimento;RT: @caterinack LISTA DE DESAPARECIDOS! FAVOR DIFUNDIR http://www.tconnections.net/chile/ (via @cerati)
93;Alimento;A todo esto, aunque sea trivial... S. Bitar no puede ser tan cretino como para decir lo que dijo sobre el terremoto y La Moneda
94;Alimento;En concepcion los saqueadores comen plasmas y electrodomesticos.
95;Alimento;Pfff
96;Alimento;con el terremoto me reconcilie con mi mama!!!que no veia hace dos meses
97;Alimento;@ayudachile Buscando a Luis Alberto Guevara Weber en  Chile, please RT
98;Alimento;@jumastorga las autoridades señalaron que no había alerta de tsunamis, quién se hace responsable ahora???????????????
99;Alimento;el terremoto me hizo llegar a esto. Sólo quiero asegurarme de que estén bien. slds.
100;Alimento;alguna informacion de capitan pastene #terremotochile
101;Alimento;@ayudachile Se busca a Edgar Enrique Meneses Jaimes es padre d una iglesia en Santiago. Su familia en Tachira Venezuela lo busca. Please RT
102;Alimento;Despertando con un día nublado, en La serena, ya no se siente nada...no sé si todavía hay marejadas en la playa. #terremotochile
103;Alimento;RT @alfredodiaz: Tengo 0 contacto con talca. // me pasa lo mismo
104;Alimento;@cnnchile @tele13online favor noticias sobre concepción, busco a una tía Julia Patricia Guzmán Oñate, avisen #terremotochile
105;Alimento;Terremoto en chile, no puedo contactarme con mi familia en Penco
106;Alimento;#terremotochile 110 replicas hasta el momento
107;Alimento;@aayala19 Amen, pasan de 2 millones los danmificados, las zonnas mas afectadas malue y biobio, hay saqueos en concepcion !!!
108;Alimento;Paso Libertadores ha permanecido abierto para todo tipo de vehículos.  #terremotochile  #chile
109;Alimento;@tvn_mauricio las autoridades señalaron que no había alerta de tsunamis, quién se hace responsable ahora???????????????
110;Alimento;RT @LupeeLupee: RT @unavezalasemana: Más de 90 réplicas desde el #terremotochile. Nueve al menos entre 6 y 7 grados
111;Alimento;"5 Sur:de Chillán al Sur,habilitada;probl salida sur pte biobio;km533 socavon,1 pista opera.Habilitarán Los angeles-angol-lossauces-traiguen"
112;Alimento;@fernandopaulsen EL MONO ERA MEJOR
113;Alimento;@tvn_mauricio Aqui la lista detallada SOLO de los sismos que han ocurrido en Chile http://bit.ly/9hunfW
114;Alimento;RT @mveragonzalez: Paso Libertadores ha permanecido abierto para todo tipo de vehículos.  #terremotochile  #chile
115;Alimento;volviendo a Radio @biobio en http://www.ustream.tv/channel/micronauta Voy a estar pasando la radio y TV según lo q vayan dando.
116;Alimento;@tele13online mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
117;Alimento;Buenos Dias Saludos a toda la gente del centro- sur de chile afectada por el terremoto  #TerremotoChile
118;Alimento;nadie niega que mucha gente este trabajando, pero nadie puede negar que la informacion ha sido poca, lenta y difusa
119;Alimento;@Cristian_3com estan bien con tu mujer e hijos? Dd te pilló el terremoto? Estabas en chíllan?
120;Alimento;@pintamonas sólo fue de 6.2º en parral se sintió más fuerte con 7º
121;Alimento;Me parte el alma ver como la gente pide información de sus allegados en #terremotochile :(
122;Alimento;Papa expresa solidaridad con víctimas del terremoto en Chile http://bit.ly/c1MmSq
123;Alimento;La mansion que tiene viejito perverso en Santiago no sufrio daño alguno en el terremoto.
124;Alimento;@tvn24h Favor alguna informacion de Curanilahue, provincia de arauco
125;Alimento;http://www.youtube.com/watch?v=AfDY9oYhle4&NR=1 buen video de motivacion para quien esta luchando con porno
126;Alimento;mas y mas de lo mismo ...... más replicas .. más noticias ... será sano ver tanta noticia????
127;Alimento;??ltimas imágenes de la ciudad afectada por el terremoto http://bit.ly/99PV2k
128;Alimento;"RT @rodrigojpinto RT @cultrun quiero fotos del terremoto donde se vean ""marcas"" españolas para reportaje en el mundo: john.muller@elmundo.es"
129;Alimento;#chile dijeron que no había peligro de tsunami y hubo tsunami en varias localidades..  Que pasó ahí con las autoridades??
130;Alimento;fuerza alas familias de la octava region !!!
132;Alimento;fuerza chile .....
133;Alimento;RT @pablobello: Mientras el servicio eléctrico no esté normalizado, los servicios de telecomunicaciones estarán vulnerables. #terremotochile
134;Alimento;pueden cree r que aun sigo asombrado sobre el terremoto ocurrido en #Chile ?
135;Alimento;BT @AlbertoRavell La mansion que tiene viejito perverso en Santiago no sufrio daño alguno en el terremoto.
136;Alimento;@carolafuentes tienes toda la razon siempre negaron o desconocieron el peligro de tsunami. http://myloc.me/4i09L
137;Alimento;Haz RT de la lista de desaparecidos en: http://www.tconnections.net/chile/ #terremotochile
138;Alimento;RT @Polawitch: @tvn_monicar puedes enviar la info de los albergues que dieron recien please!
139;Alimento;@tvn_mauricio Mauricio, tenemos familiares en Chillán, imposible cominicarse con ellos y solo se habla de talca y concepción que pasara?
140;Alimento;Que horror que te digan 'Mañana a tal hora está previsto un tsunami para el lugar donde vivís. Vas a ser evacuado' ME PEGO UN TIRO.
141;Alimento;Todavía tratando de contactar a mis viejos #terremotochile
142;Alimento;@jumastorga mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
143;Alimento;RT @jumastorga: RT @abarros: LISTA DE DESAPARECIDOS! FAVOR DIFUNDIR http://www.tconnections.net/chile/ #terremotochile
144;Alimento;Por lo menos 110 réplicas se han registrado luego del terremoto, esto según el Instituto de Sismología :S
145;Alimento;RT: @officialpausini my heart is with chile! mi corazon esta con mi querido chile!
146;Alimento;RT @sinoficina: #terremotochile Por favor, poned esto http://bit.ly/9JlLnH  en vuestros blogs para que la gente encuentre familiares
147;Alimento;RT @ayudachile: pueden hacer listas de sobrevivientes y suministrala a @cruzrojainforma @golem4 #terremotochile
148;Alimento;Dos sismos leves a registrado funvisis en nuestro pais en horas de la madrugada el primero en el tigre y el segundo en valencia
149;Alimento;#chile #terremotochile replica en Talca de 7 grados, sigue temblando en Chile
150;Alimento;Solo la victoria contundente d la unidad en septiembre permitira l libertad d presos politicos, regreso d exiliados y cese d la represion.
151;Alimento;Comenzando un nuevo día... Cada vez mas conmocinado, la información ira llegando de a poco... Esperemos q sea un buen día. Animo chilenos!!!
152;Alimento;Alguien me puede confirmar que una replica de chile a alcanzado los 8 grados? #terremotochile
153;Alimento;Pena, concepción saqueo de electrodomesticos en grandes tiendas, policia resguarda esto en vez de poder ayudar a la gente atrapada en ciudad
154;Alimento;@ayudachile mi familia esta aislada y no tenemos comunicacion con ellos. Estan en BATUCO, a 30km de TALCA hacia la costa
155;Alimento;RT @juanpablotapia: #fuerzachile / Buenos días! Vamos Chile Carajo!!! /via @paulo_saavedra
156;Alimento;terremoto en chile
157;Alimento;@radio biobio cuentenme que ha pasado como pasaron la noche estoy en Venezuela y no tengo informacion de mi familia en Lota
158;Alimento;Que en las Noticias no hablen de una localidad  no significa que están a salvo, todo lo contrario. #terremotochile
159;Alimento;#terremotochile Por favor, si alguien sabe de Ximena Alejandra Leon Mellado o su familia en Los Angeles o Concepecion, hagamenlo saber...
160;Alimento;@a_rosson ¿Como supistes esa información? (80 fallecidos)?
161;Alimento;RT @ayudachile: Movistar Venezuela con 50% de descuento en llamadas a Chile
162;Alimento;aqui otra via de información www.ustream.tv/channel/tv-de-chile/
163;Alimento;"cuando terminara esta pesadilla;"
164;Alimento;siento mucha pena al ver a mi pais en estas condiciones,gracias a dios toda mi famila esta bien...
165;Alimento;"Buenos dias; hoy es el dia de Dios, oremos para que Dios le de fuerzas y fortaleza a los chilenos para pasar esta prueba tan fuerte...amen"
166;Alimento;RT @ecuavisa: Un fuerte temblor se acaba de sentir en Guayaquil. No se sabe aun la intensidad ni las consecuencias del mismo
167;Alimento;puto terremoto, lo bueno sin victima que lamentar, lo malo perdi dos teles, solo me dedique a salvar mi LCD, saludos, VAMOS CHILE CONCHE....
168;Alimento;Web con enlaces para buscar personas y servicios para comunicarse http://bit.ly/bV6N2N #terremotochile
169;Alimento;RT @ayudachile: Movistar Venezuela con 50% de descuento en llamadas a Chile http://myloc.me/4i0f8
170;Alimento;no puedo mcomunicarme con cauquenes, talcahuano ni temuco!!!!!
171;Alimento;Busco información de Dichato, alguien sabe algo? Busco a Humberto Segura Cid #terremotochile
172;Alimento;en chillan desconectados, sin electricidad, pero avcs las lineas fijas funcionan (#moteconhuesillo live at http://ustre.am/cUg7)
173;Alimento;A partir de esta hora, mostraremos en pantalla los mensajes que me envíen para buscar/saber de personas. Favor RT #terremotochile
174;Alimento;Y el ejercito? #terremotochile #chile
175;Alimento;RT @ayudachile: RT @gbustamante envíen direcciones de las personas que necesitan ubicar puedo ir por ellos. Saludos
176;Alimento;Si el Gobierno no actúa ahora la situación se pondrá peor ante una clara tendencia a la explosió social #terremotochile
177;Alimento;Nick en Simon geven live concert in Elisabethzaal http://tinyurl.com/y8nfy2r
178;Alimento;@Chile #terremotochile Alguen sabe como estan las cosas en Lebu?
179;Alimento;hoy vamos a la casa d mi abuelita  :)
180;Alimento;RT @datastrategia:LISTA DE DESAPARECIDOS! FAVOR DIFUNDIR http://www.tconnections.net/chile/ #terremotochile #chilequake
181;Alimento;Qué hambreeeeeeeeeee
182;Alimento;otra replica fuerte!!!!
183;Alimento;@victoria1039fm Desvio en inicio de autopista hacia Pto. Cabello genera un poco retencion. http://myloc.me/4i0iR
184;Alimento;os recomiendo el restaurante, al Iñigo ¡y al cristiano!
185;Alimento;Manual para actuar antes, durante y después de un #sismo  http://bit.ly/ceGpPU
186;Alimento;Emol » Tsunami en Juan Fernández deja al menos tres muertos http://bit.ly/bZ1bmp
187;Alimento;en altamíra con los space hoppers de sony ericcsob
188;Alimento;Google tiene más registros q otros. Si buscas a alguien http://goo.gl/k6O9 y si tienes info sobre alguien http://goo.gl/8NZs #TerremotoChile
189;Alimento;#TerremotoChile @ayudachile RT @Keysi_Mer_Der: Intentando comunicarme con mi viejo en #parral para nuevos reportes del pueblo... pero nada..
190;Alimento;@tvn_mauricio Por favor  necesitamos información de Chiguayante, hualqui
191;Alimento;ni dicen nada...  estamos preocupados
192;Alimento;Grupo en Facebook sobre Pelluhue, Cauquenes http://www.facebook.com/group.php?v=wall&ref=mf&gid=329929709302 #chile #terremotochile
193;Alimento;tienen noticia del pueblo de Zuñiga, sexta región (proximo a San Vicente de T.T.), viven mis abuelos y no se nada de ellos :(#terremotochile
194;Alimento;en Talcahuano no tienen agua, comida ni ayuda. En concepcion estan saqueando el lider, carabineros con gases lacrimogenos tarat de controlar
195;Alimento;Por favor ayudennos a difundir esta cuenta @ayudachile para encontrar y dar aviso de gente incomunicada o desaparecida
196;Alimento;la gente se empieza a deseperar en talca ,no tienen servicio de agua ni electr,las conex telefonicas ,no son optimas !la zona esta debastada
197;Alimento;Por favor, entreguen información nueva de regiones, los angeles, chillán,  chiguayante,tenemos claro lo que paso en Maipú. Gracias!!!!
198;Alimento;@Karo_rock espero que hayas pasado buena noche =)
199;Alimento;RT @rodrigozambrano: La Villa Olimpica de ??uñoa ha colapsado, en vivo en Mega #chile #terremotochile
200;Alimento;Paso Libertadores ha permanecido abierto para todo tipo de vehículos. #terremotochile #chile
201;Alimento;Todos lo vimos RT @CarmeBarcelo: El Barça se lo curró y se hizo justicia pero vi cosas que me preocuparon. Nos vemos mañana en Punto Pelota
202;Alimento;@carolafuentes efectivamente, es más, a las 4:10 jefe de la Armada x radio @biobio dijo q' se descartaba 'totalmente' un tsunami en Chile.
203;Alimento;@parraletz Qué distro usas?
204;Alimento;Cuando habren el Aeropuerto de santiago ?  saben si el cruce los libertadores esta habilitado y si hay transito vehicular, taxis y buses ?
205;Alimento;#terremotochile Informacion de la familia de Oscar Apablaza en temuco, porfa
206;Alimento;Tel. Consulado de Chile en México (celular) para informes 044 55 35 78 86 39 #terremotochile #terremotoenchile
207;Alimento;RT@ecuavisa:Preliminarmente se conoce que el sismo fue de 5,3 grados y que su epicentro habria sido en Manabi. No hay aun reportes de danos.
208;Alimento;Mucho animo y fuerza a todos los chilenos http://bit.ly/9QCcsU
209;Alimento;RT @tvn_mauricio: A partir de esta hora,  en pantalla los mensajes que me envíen para buscar/saber de personas. Pls RT #terremotochile
210;Alimento;Ojala no sea asi, pero siento que al gobierno se le esta escapando de las manos todo esto #terremotochile
211;Alimento;Siguen las replicas en las ciudades mas afectadas en Chile :/ fuerzas talca, concepción , santiago.
212;Alimento;@dualvaio como estás?
213;Alimento;@Anahi te mando luz angelito,a ti y a todas las personas de chile,mucha luz y amor!
214;Alimento;@cnnchile Villa Olimpica de ??uñoa con serios daños ... falta ayuda
215;Alimento;RT @NoEndosable: RT @AlbertoRavell La mansion que tiene viejito perverso en Santiago no sufrio daño alguno en el terremoto.
216;Alimento;Mmm replica desgraciada.. Podría haber sido un poco mas tarde para dormir otro poquito...
217;Alimento;"RT @conystipicic: 5 Sur:de Chillán al Sur,habilitada;probl salida sur pte biobio;km533 socavon,1 pista opera...."
218;Alimento;Cancelada alerta de tsunami en países del Pacífico http://bit.ly/9iQxkk
219;Alimento;La Onemi dijo que no habia riesgo de tsunami cuando ya todo estaba arrasado por el agua.
220;Alimento;Saqueos y pillaje en concepción, es una vergüenza en medio del dolor! Pero con la esperanza de que no es una realidad masificada...
221;Alimento;@lolon88 ooh enserio?como lo hiciste?red fija?mi abuelo vive en Los Lirios a si que me dejas un poco mas tranquila,gracias!
222;Alimento;EL mundo y su apoyo a distancia: http://mx.news.yahoo.com/s/ap/100228/latinoamerica/mun_gen_chile_terremoto_reacciones
223;Alimento;chicos de todo el mundo vamos a unirnos por nuestros hermanos chilenos los mas afectados!!
224;Alimento; 568 1290/ 568 1295 #terremotochile
225;Alimento;Al menos 300 muertos por devastador terremoto en Chile http://bit.ly/bl1xlj
226;Alimento;A un día del terremoto, no es posible robar por hambre. Es sólo robo y vandalismo.  (#moteconhuesillo live at http://ustre.am/cUg7)
227;Alimento;09:29 - Fuerte réplica en Chile tras el devastador terremoto que causó más de 300 muertos: Alrededo... http://tinyurl.com/ylbbngq #misiones
228;Alimento;Mirando la caga q quedó me doy cuenta q en mi casa no fue nada..
229;Alimento;Asi es!!RT @elsymanzanares: Buenos días twiteros...sigamos con nuestras oraciones por los hermanos chilenos!
230;Alimento;miren, tengo el numero de celular de @hayquestarloco , el que sale en skype: +56990710047 , pero me quede sin saldo, el que lo pueda llamar.
231;Alimento;Llegando recien de mis vacaciones. Mala mia q me toco vivir el terremoto en la carretera entre Temuco y Talca pero gracias a Dios toy bien.
232;Alimento;Pueblo de Zuñiga, sexta región #terremotochile
233;Alimento;"#terremotochile Las últimas tres réplicas en el maule han ocurrido a las 8:25 (terremoto) -&gt; 8:50 -&gt; 9:10 con intensidad 6.1, 5.1 y 5.0"
234;Alimento;sobrevivi una noche mas en chile!
235;Alimento;@ayudachileRT @cerati: CRUZ ROJA CHILENA -Santiago Tel.(2)7771448-7771216 Fax(2)7370270-(2)7776038-mail:comunicaciones@cruzroja.cl
236;Alimento;RT @carolafuentes: en Talcahuano no tienen agua, comida ni ayuda. En concepcion estan saqueando el lider, carabineros con gases lacrimogenos
237;Alimento;@velezcnn hace dos horas aproximadamente hubo un sismo en Ecuador http://earthquake.usgs.gov/earthquakes/recenteqsww/Quakes/us2010tgcr.php
238;Alimento;@conystipicic Sabes algo del tramo stgo-rancagua?
239;Alimento;Con el alma en un Hilo por no saber de mi amiga Angelina Apablaza inostrosa, no se si esta en stgo o en pelluhue..
240;Alimento;RT @conystipicic: ... Habilitarán Los angeles-angol-lossauces-traiguen
241;Alimento;Aún sin poder comunicarme con #constitución. Los medios por fin comienzan a dar infó de estas  zonas q son las + afectadas #terremotochile.
242;Alimento;Noticiero Digital :: Ver tema - Cacerolazos en el valle, 27/02/2010 (video) http://goo.gl/LhFf
243;Alimento;trato de informarme de los ultimos tsunamis de la noche recien pasada en chile
244;Alimento;@elsymanzanares  buenos dias querida amiga aun no se de Rodrigo! Rece por el pueblo chileno!
245;Alimento;"Bien por la @futurofm por transmitir música y su programación ""habitual"" ayuda a calmar bastante los ánimos"
246;Alimento;O.o RT @AlbertoRavell: Japon de nuevo en alerta de tsunami.
247;Alimento;RT @AlbertoRavell: Investigan a Papi Papi(Rangel Avalos),empresa de su cuñado tuvo q devolver dinero al (cont) http://tl.gd/che5t
248;Alimento;@nataaalia solo pudo hablar con su hija q perdio cosa y la ksa se partio wna pa cel dificil muy dificil contactar
249;Alimento;Dios nos acompañó a toda mi familia dormimos no tan bien desperté  a la hora del terremoto pero no ia pasado nada malo por ahora :)
250;Alimento;sismo se ensañó con el maule
251;Alimento;@prensarcr  Buenos dias despertando con una replica de 6,5° aca en Stgo de Chile
252;Alimento;rt @tvn_mauricio mostraremos en pantalla los mensajes que me envíen para buscar/saber de personas. Favor RT #terremotochile
253;Alimento;El sitio de la USGS reporta cada una de las replicas y la ubicacion http://bit.ly/b4WDxx #terremotochile
254;Alimento;RT @Devoitka: alguien sabe si hay alguna entrada a Concepción por auto?? #terremotochile
255;Alimento;RT @AlbertoRavell: Canceladas todas las alertas de tsunami.
256;Alimento;RT @doserre: Solo 1victoria unitaria contundente  el 26/9 eptiembre l libertad d presos politicos,regreso d exiliados y cese d la represion.
257;Alimento;RT @jumastorga: Cubriendo el país vía radios Duna, Zero, Paula y Carolina con programa especial del #terremotochile
258;Alimento;RT @ayudachile RT @gbustamante envíen direcciones de las personas que necesitan ubicar puedo ir por ellos. Saludos
259;Alimento;@Girl_4 gracias! Pues tirándola muchas veces con una mano y con el disparador en la otra mano hasta que salió :-)
260;Alimento;necesitamos noticias de Palomares concepcion y arauco
261;Alimento;Dormí muy bien desde las 12:30 hasta y desperté solo 1 vez y no fue por una replica.
262;Alimento;a los 0.24 se ve el cielo morado, es el segundo en que parte el #terremotochile http://tinyurl.com/yflfbzs
263;Alimento;@tvn_mauricio  hola mauricio favor comentar si los mall abren hoy domingo para la gente que trabaja en ellos
264;Alimento;"@yellybernal GRACIAS por esos responsables consejos ""en caso de sismos""..."
